account_number,product_name,balance
9655944796,Bonds,937282.0
7500143157,High Yeld Savings,797239.0
251225802,Bonds,693700.0
2961775250,Bonds,22863.0
4548632792,Stocks,530838.0
5737692144,Bonds,913933.0
144887419,Mutual Funds,208663.0
3882959638,High Yeld Savings,512215.0
5322292912,High Yeld Savings,259767.0
7370133751,Stocks,818224.0
7716248106,High Yeld Savings,770872.0
808329944,Stocks,98976.0
3891251010,High Yeld Savings,935588.0
7187747971,Stocks,96476.0
5465748136,High Yeld Savings,434599.0
8050847936,High Yeld Savings,728384.0
1642205451,High Yeld Savings,351647.0
8899081002,Bonds,699779.0
4409543267,Bonds,823397.0
4640573089,Stocks,238245.0
271895774,Stocks,881645.0
6467954712,High Yeld Savings,720727.0
4661401183,High Yeld Savings,720506.0
5869931039,Bonds,622369.0
7576696678,High Yeld Savings,56292.0
1550060106,High Yeld Savings,813970.0
2122452418,High Yeld Savings,867665.0
1647639101,High Yeld Savings,261755.0
487822980,Bonds,205499.0
1891727626,High Yeld Savings,185050.0
8719064301,High Yeld Savings,39230.0
4773826866,Mutual Funds,86694.0
5585321858,High Yeld Savings,952390.0
8426203263,High Yeld Savings,947148.0
4528058131,High Yeld Savings,598353.0
7951313440,Stocks,439142.0
4281353249,High Yeld Savings,391718.0
7159897200,Mutual Funds,525086.0
2971161280,Bonds,77066.0
1579329259,High Yeld Savings,622306.0
7287568370,Stocks,988763.0
4175391103,High Yeld Savings,886584.0
6707100709,Stocks,310030.0
7763537044,High Yeld Savings,137156.0
4574594153,High Yeld Savings,305608.0
4207978022,High Yeld Savings,268858.0
3414895095,Mutual Funds,336119.0
6900410943,High Yeld Savings,585959.0
3542041794,High Yeld Savings,590535.0
8448363044,High Yeld Savings,196332.0
6552067975,High Yeld Savings,695523.0
8258141100,High Yeld Savings,99722.0
6044307053,High Yeld Savings,190481.0
5554036676,Mutual Funds,449005.0
9022712588,High Yeld Savings,822474.0
4807364391,Mutual Funds,484911.0
614953539,Stocks,822126.0
6171323871,Stocks,891572.0
9965830063,High Yeld Savings,950044.0
1239137942,Bonds,884485.0
7301595071,Bonds,529780.0
824882480,High Yeld Savings,568087.0
7095797535,Stocks,73794.0
6816445028,Bonds,815715.0
5842576316,Stocks,942286.0
2820280555,High Yeld Savings,695987.0
1029722561,High Yeld Savings,666008.0
1352752062,High Yeld Savings,423507.0
6998614067,Bonds,744343.0
1897634221,Stocks,598491.0
3985662287,High Yeld Savings,279782.0
6756582653,Mutual Funds,369647.0
3501517952,High Yeld Savings,926251.0
2767891779,Stocks,72536.0
8963084321,Mutual Funds,337665.0
6045324997,Mutual Funds,173437.0
2985323594,Stocks,882565.0
762091324,High Yeld Savings,959469.0
6101638988,High Yeld Savings,568981.0
3146757438,High Yeld Savings,229767.0
3460195213,High Yeld Savings,108421.0
6406476668,Mutual Funds,75150.0
7579664069,High Yeld Savings,515663.0
9096105493,Bonds,959587.0
4212549424,High Yeld Savings,73316.0
3328669179,High Yeld Savings,492301.0
2985323594,High Yeld Savings,797488.0
7855134671,Bonds,670708.0
5072281859,Stocks,396063.0
7384671833,Mutual Funds,595052.0
4586155456,Mutual Funds,706932.0
2957393477,Bonds,497713.0
2321588561,Mutual Funds,27304.0
5716565208,High Yeld Savings,262578.0
3028121356,High Yeld Savings,397743.0
8758640664,Mutual Funds,157447.0
981908741,Bonds,505640.0
463794144,Bonds,445886.0
5858771480,Mutual Funds,889945.0
8820426169,High Yeld Savings,562562.0
1697300215,Stocks,728573.0
9398718584,Bonds,678823.0
7121906020,Bonds,594593.0
2229258244,Stocks,183470.0
5565256349,Bonds,910049.0
5776589073,Mutual Funds,400548.0
9169034482,Mutual Funds,210989.0
5725893252,High Yeld Savings,452496.0
2444687479,Stocks,130296.0
4060998887,High Yeld Savings,199554.0
5375453554,Stocks,996216.0
3615848992,High Yeld Savings,780721.0
2981665535,High Yeld Savings,541820.0
8876874893,Stocks,166049.0
3128210693,High Yeld Savings,106158.0
8959691890,High Yeld Savings,630249.0
8136456033,Mutual Funds,799708.0
3169725656,High Yeld Savings,616858.0
8013613046,Bonds,536324.0
3695053457,High Yeld Savings,995554.0
4181034767,High Yeld Savings,400220.0
9024201128,Mutual Funds,597656.0
6210636773,Mutual Funds,62272.0
779649740,High Yeld Savings,142627.0
7348566764,Stocks,763256.0
4396793619,High Yeld Savings,377945.0
3596697877,High Yeld Savings,646979.0
2642957137,High Yeld Savings,37909.0
8355577931,Stocks,168308.0
5836153955,Mutual Funds,932331.0
1522854796,Stocks,113171.0
195836818,High Yeld Savings,693702.0
3490499381,Mutual Funds,439310.0
9278293959,High Yeld Savings,205102.0
6944025049,High Yeld Savings,132198.0
3129445545,High Yeld Savings,935003.0
7198511844,High Yeld Savings,412425.0
3977878747,High Yeld Savings,897337.0
8362652550,High Yeld Savings,295837.0
1795610507,High Yeld Savings,613700.0
9943748378,High Yeld Savings,5040.0
6962436755,High Yeld Savings,377378.0
3935093817,Mutual Funds,678454.0
2446425776,Bonds,634390.0
1402095245,High Yeld Savings,719967.0
2466435962,Stocks,374853.0
8098626438,Bonds,523374.0
5136882736,High Yeld Savings,940896.0
9153036003,High Yeld Savings,642043.0
4164573716,Mutual Funds,505941.0
1516143055,High Yeld Savings,686575.0
9300332583,High Yeld Savings,515390.0
538903962,Stocks,155792.0
165079158,High Yeld Savings,94592.0
108885279,Stocks,97887.0
1415048206,High Yeld Savings,943285.0
7433740110,High Yeld Savings,879542.0
9999201365,High Yeld Savings,690032.0
3911332744,Stocks,487437.0
1647094054,High Yeld Savings,503720.0
593702913,High Yeld Savings,271747.0
9808531401,Mutual Funds,977973.0
1541872674,Stocks,378936.0
8811959075,High Yeld Savings,37844.0
4380558886,Stocks,228772.0
3099390314,High Yeld Savings,658348.0
6708010713,Mutual Funds,507242.0
87665410,Stocks,144712.0
7214473179,High Yeld Savings,887548.0
7152276851,High Yeld Savings,506988.0
7751201884,High Yeld Savings,464316.0
1274833250,High Yeld Savings,903005.0
2009091424,High Yeld Savings,147600.0
5186344904,Mutual Funds,589366.0
3507272,High Yeld Savings,900629.0
3007124381,Stocks,780581.0
1674868931,Stocks,801208.0
8760366299,High Yeld Savings,42548.0
7890669593,Stocks,534230.0
4896216056,Bonds,898538.0
7756282825,Mutual Funds,287042.0
5913109267,Mutual Funds,346293.0
9526546810,Mutual Funds,513606.0
6315945637,Stocks,646211.0
6131106233,High Yeld Savings,868769.0
7582229056,High Yeld Savings,780750.0
8787013373,High Yeld Savings,599881.0
8578347446,Stocks,939894.0
5632829596,Stocks,254268.0
3592208450,Mutual Funds,728505.0
9056136636,High Yeld Savings,528330.0
2463326525,High Yeld Savings,604892.0
984428473,High Yeld Savings,937512.0
4820308459,Stocks,978363.0
3384484248,Bonds,25728.0
4176238016,High Yeld Savings,666686.0
8194921590,High Yeld Savings,683963.0
2782215728,Mutual Funds,603268.0
8463185188,High Yeld Savings,998604.0
9791175354,Mutual Funds,97594.0
3914062110,Stocks,612452.0
5800730104,High Yeld Savings,219332.0
264653258,High Yeld Savings,285342.0
2404637714,High Yeld Savings,266456.0
1499682574,High Yeld Savings,834578.0
9694302449,High Yeld Savings,432669.0
4872558482,Mutual Funds,883010.0
6386251040,High Yeld Savings,651131.0
4681507941,Mutual Funds,849048.0
4723899046,Stocks,619572.0
5924416054,High Yeld Savings,518073.0
3143150472,High Yeld Savings,887885.0
4924418983,High Yeld Savings,558423.0
7712697517,Bonds,725917.0
2558193961,High Yeld Savings,564879.0
4795014557,High Yeld Savings,203584.0
1511565117,High Yeld Savings,665101.0
3696997457,Stocks,429902.0
7445455347,High Yeld Savings,667800.0
383485334,High Yeld Savings,908231.0
2518078166,Mutual Funds,635681.0
3847697711,High Yeld Savings,31125.0
4526677147,High Yeld Savings,146898.0
9273373514,High Yeld Savings,403926.0
3620270376,High Yeld Savings,784356.0
4786354900,High Yeld Savings,237263.0
5866065985,Mutual Funds,87610.0
9166369131,Stocks,704783.0
2721060232,,739077.0
3077050334,High Yeld Savings,219643.0
1929063817,High Yeld Savings,900248.0
558992808,High Yeld Savings,911958.0
5166418756,High Yeld Savings,51621.0
4289602820,High Yeld Savings,167648.0
5380868974,Stocks,905401.0
363724026,Mutual Funds,871950.0
9533534247,High Yeld Savings,716274.0
2704198663,High Yeld Savings,920871.0
6298708675,Mutual Funds,958974.0
6347633571,High Yeld Savings,89145.0
7045922604,High Yeld Savings,479539.0
5345432197,High Yeld Savings,738427.0
7976432841,High Yeld Savings,505914.0
5131673794,High Yeld Savings,197700.0
3258687848,Stocks,59115.0
1997465650,Mutual Funds,923589.0
3768898591,Mutual Funds,773765.0
8398063297,Stocks,909864.0
4183853886,,313874.0
643361699,High Yeld Savings,230236.0
7124261925,High Yeld Savings,275635.0
5962936010,Stocks,996886.0
1614082731,High Yeld Savings,417772.0
8185528953,High Yeld Savings,192585.0
7795149742,Mutual Funds,400306.0
7728527977,High Yeld Savings,644830.0
712832270,High Yeld Savings,291592.0
5705098203,Bonds,160147.0
1244232902,High Yeld Savings,817474.0
5002222091,Bonds,871125.0
7060315359,Stocks,605921.0
5050333710,Mutual Funds,141830.0
5092412835,Stocks,283584.0
9054374554,Stocks,227089.0
3728961585,High Yeld Savings,703186.0
3896966422,High Yeld Savings,564010.0
2411942905,Stocks,41518.0
3560165787,Stocks,830709.0
6296349200,High Yeld Savings,298474.0
6628513154,High Yeld Savings,276424.0
3838344400,Mutual Funds,98657.0
5947575443,High Yeld Savings,452635.0
5175854904,High Yeld Savings,370380.0
284881719,High Yeld Savings,674653.0
8764279694,High Yeld Savings,77039.0
5072281859,High Yeld Savings,308675.0
148145332,High Yeld Savings,707508.0
6025944080,Mutual Funds,439931.0
7809539567,Stocks,337735.0
4271562104,High Yeld Savings,207515.0
8892114041,Bonds,361820.0
9177307849,High Yeld Savings,221566.0
2954978629,High Yeld Savings,728732.0
657933082,High Yeld Savings,478340.0
8230246267,Stocks,944550.0
9019461159,Stocks,295013.0
158393567,High Yeld Savings,554552.0
959787221,Mutual Funds,890390.0
5375594145,High Yeld Savings,660952.0
3635488335,High Yeld Savings,428430.0
6897015832,Stocks,170418.0
5357505098,High Yeld Savings,933169.0
2932404022,Bonds,706717.0
8138047224,Stocks,208671.0
7331065039,Bonds,711117.0
5731719652,Mutual Funds,324705.0
8867821053,Mutual Funds,41602.0
2463250037,,728630.0
6686665807,High Yeld Savings,291081.0
863132226,High Yeld Savings,894989.0
4953246936,High Yeld Savings,103112.0
2241468103,Bonds,67204.0
4568642612,Mutual Funds,35968.0
2997401250,High Yeld Savings,362536.0
7437473856,High Yeld Savings,2337.0
2114124668,High Yeld Savings,481007.0
9470147720,Stocks,600665.0
7933748377,Stocks,387940.0
7870606073,Bonds,988428.0
9400861252,High Yeld Savings,8975.0
781991941,Mutual Funds,989145.0
4463971578,Stocks,658007.0
3673449620,High Yeld Savings,723936.0
183167972,Mutual Funds,639521.0
2017785271,High Yeld Savings,74304.0
1363533560,High Yeld Savings,299281.0
1026947265,High Yeld Savings,250395.0
507109051,Mutual Funds,256012.0
3334987377,Stocks,183426.0
2303017842,High Yeld Savings,149918.0
8403030913,High Yeld Savings,945417.0
5092121492,Mutual Funds,960697.0
3968032556,High Yeld Savings,774624.0
2268287095,High Yeld Savings,188843.0
1850410421,Stocks,654510.0
5664905329,High Yeld Savings,895224.0
8991000579,High Yeld Savings,515063.0
9551624287,Stocks,17933.0
7020567101,High Yeld Savings,692329.0
4097524991,Mutual Funds,90500.0
1972979097,High Yeld Savings,174874.0
9231842689,Mutual Funds,410523.0
7171484680,High Yeld Savings,257811.0
9927526850,Stocks,20783.0
2617193929,High Yeld Savings,7347.0
2014022043,Bonds,298509.0
8591472306,High Yeld Savings,934261.0
1379570920,High Yeld Savings,410483.0
5098524623,High Yeld Savings,32997.0
1952686848,High Yeld Savings,727095.0
1553785954,High Yeld Savings,718921.0
4648831049,High Yeld Savings,581790.0
7350801001,High Yeld Savings,334340.0
2517602079,Bonds,61888.0
4582232772,Stocks,981503.0
349161408,High Yeld Savings,368900.0
6618015800,High Yeld Savings,227193.0
138972170,High Yeld Savings,104362.0
2315447027,High Yeld Savings,216362.0
4783843303,Mutual Funds,370437.0
3419793103,Stocks,373105.0
812206384,High Yeld Savings,394103.0
615472032,High Yeld Savings,626609.0
3709941312,Mutual Funds,875118.0
9303180391,High Yeld Savings,700246.0
5542401146,High Yeld Savings,579291.0
7912929081,Mutual Funds,699725.0
6336950723,Mutual Funds,779541.0
5239636031,Bonds,830048.0
7128909306,High Yeld Savings,845900.0
7727180059,High Yeld Savings,11054.0
2105627134,Stocks,255376.0
6332219653,Stocks,934227.0
2434337363,Stocks,996442.0
4981019133,Stocks,547386.0
2597016079,High Yeld Savings,469190.0
1216309072,High Yeld Savings,541523.0
5846531726,Mutual Funds,358375.0
8351242778,High Yeld Savings,331352.0
5219351845,High Yeld Savings,898628.0
4581144702,Mutual Funds,68748.0
2370962405,High Yeld Savings,222593.0
9613693666,High Yeld Savings,468569.0
4335255676,High Yeld Savings,147394.0
5209472490,Stocks,69421.0
7159543569,Stocks,766500.0
3074950412,High Yeld Savings,419615.0
8772812429,High Yeld Savings,481756.0
1877921631,High Yeld Savings,915420.0
2665414974,Bonds,238682.0
2237755977,Mutual Funds,604807.0
5913514851,Bonds,410867.0
26228074,High Yeld Savings,889851.0
1587083168,Mutual Funds,266344.0
4855288343,High Yeld Savings,949044.0
397801006,Mutual Funds,609941.0
7420311016,Bonds,671443.0
8057855757,Mutual Funds,978062.0
105511481,Bonds,660755.0
1651833076,Mutual Funds,596721.0
3868041328,High Yeld Savings,839954.0
1616184151,High Yeld Savings,334692.0
2285774695,High Yeld Savings,220793.0
4059307611,High Yeld Savings,238504.0
5647950631,High Yeld Savings,502186.0
4967939801,High Yeld Savings,862311.0
2955725415,High Yeld Savings,278508.0
1651744438,Stocks,87026.0
8649112751,High Yeld Savings,182820.0
3068748827,Mutual Funds,754323.0
4220094506,Bonds,892506.0
8606051274,Mutual Funds,942284.0
4859712400,Mutual Funds,357482.0
6431071771,High Yeld Savings,491157.0
5893830860,High Yeld Savings,638501.0
1213602679,Mutual Funds,604339.0
2876128240,High Yeld Savings,374769.0
4958094836,High Yeld Savings,826553.0
2514322747,Bonds,698678.0
9303739178,Stocks,405369.0
9278710768,Bonds,795820.0
7647116614,Mutual Funds,224919.0
4921145110,Mutual Funds,194130.0
6356683816,High Yeld Savings,575425.0
1946556440,Bonds,340693.0
9470147720,Stocks,909430.0
4148558381,High Yeld Savings,907865.0
7740976918,Stocks,706243.0
9643347337,Stocks,428165.0
6156390798,High Yeld Savings,827310.0
4151602396,High Yeld Savings,721922.0
6607541595,Bonds,884099.0
8839126044,High Yeld Savings,412468.0
8124817715,Mutual Funds,934957.0
8252928056,Mutual Funds,229754.0
3359248193,Mutual Funds,778451.0
9175058326,High Yeld Savings,730953.0
8157790846,High Yeld Savings,998860.0
8153158521,Mutual Funds,283657.0
1375642991,Stocks,941294.0
7801817247,High Yeld Savings,108499.0
1761122084,Stocks,368662.0
2060208948,High Yeld Savings,584390.0
6542457713,Bonds,564303.0
3627228451,Bonds,788307.0
5831879461,Mutual Funds,984781.0
8870926434,High Yeld Savings,309677.0
2025958858,High Yeld Savings,562027.0
4974817322,High Yeld Savings,131882.0
2502329755,High Yeld Savings,632936.0
5261957241,Mutual Funds,81208.0
3934244672,Stocks,987803.0
4200308330,High Yeld Savings,502256.0
491562111,High Yeld Savings,565672.0
4941189564,Stocks,463818.0
8651581048,High Yeld Savings,380811.0
4653983247,High Yeld Savings,310504.0
5221880857,Bonds,210651.0
4392977954,Stocks,471973.0
6707526276,Stocks,779390.0
3578374558,Stocks,100301.0
7036695093,High Yeld Savings,434844.0
17876409,Mutual Funds,375022.0
9052024452,Stocks,434728.0
8874589061,High Yeld Savings,437882.0
213834449,High Yeld Savings,352072.0
3534295716,High Yeld Savings,267730.0
1060951138,High Yeld Savings,824444.0
1987842507,High Yeld Savings,712647.0
6563754328,High Yeld Savings,107453.0
4669616504,High Yeld Savings,849821.0
2593260114,High Yeld Savings,45893.0
7186757370,High Yeld Savings,921582.0
7109214963,Stocks,281373.0
7303773935,High Yeld Savings,723637.0
3739125813,Bonds,750180.0
5988162269,High Yeld Savings,786972.0
5552725700,High Yeld Savings,395818.0
3118876422,Mutual Funds,325355.0
1148932850,High Yeld Savings,239597.0
5416249908,High Yeld Savings,980523.0
7149994643,High Yeld Savings,317155.0
1816217765,High Yeld Savings,475246.0
4734507622,High Yeld Savings,167718.0
1547861380,High Yeld Savings,288280.0
3622232217,High Yeld Savings,541582.0
3476841738,Bonds,651497.0
4286512712,High Yeld Savings,968698.0
8060416811,Stocks,60632.0
980641002,High Yeld Savings,110660.0
5851517904,Bonds,543173.0
976327903,Stocks,933138.0
7628721843,High Yeld Savings,631153.0
1448174017,High Yeld Savings,739461.0
2262179667,High Yeld Savings,678012.0
1591133547,Stocks,74827.0
1653276304,High Yeld Savings,952015.0
8422049510,Stocks,797686.0
831778681,Mutual Funds,59648.0
3913900571,Mutual Funds,227383.0
178202854,High Yeld Savings,493638.0
1191916930,Mutual Funds,326724.0
5440819786,Stocks,418265.0
3681214772,Mutual Funds,95760.0
4330206302,High Yeld Savings,643094.0
9132368632,High Yeld Savings,243535.0
8381671397,High Yeld Savings,483833.0
7978461350,High Yeld Savings,876640.0
4169658221,Mutual Funds,508106.0
7891154482,High Yeld Savings,154491.0
3944753935,High Yeld Savings,448623.0
9056947373,High Yeld Savings,402961.0
4071050867,Mutual Funds,565433.0
3072155888,High Yeld Savings,233972.0
5447278975,Bonds,640494.0
5511124605,Stocks,308230.0
5900884157,Mutual Funds,11640.0
3624480803,High Yeld Savings,172027.0
9427251614,High Yeld Savings,300924.0
5438979498,High Yeld Savings,527520.0
6995722201,High Yeld Savings,145889.0
9638718682,Stocks,229517.0
8737532118,High Yeld Savings,623691.0
2161037191,High Yeld Savings,625936.0
1218537666,Bonds,595071.0
1553272350,High Yeld Savings,617313.0
3773004865,Stocks,837698.0
3214659885,Stocks,548979.0
2350895115,Stocks,371440.0
7523628161,Bonds,775824.0
3643466884,Stocks,44584.0
3274354193,High Yeld Savings,822602.0
387466890,High Yeld Savings,253785.0
7129327811,Mutual Funds,482115.0
85038223,High Yeld Savings,994691.0
7616830840,Mutual Funds,778255.0
7692019439,High Yeld Savings,447959.0
259633366,High Yeld Savings,662616.0
4042944362,High Yeld Savings,50384.0
6691605931,Bonds,950643.0
7730596811,Bonds,539777.0
7787625492,Stocks,750230.0
5139423592,Stocks,165709.0
6058928161,High Yeld Savings,129980.0
5831525595,High Yeld Savings,674357.0
8884814424,High Yeld Savings,533718.0
9940317221,Stocks,73415.0
7097439019,High Yeld Savings,707827.0
5479280419,High Yeld Savings,67617.0
3342181616,High Yeld Savings,791347.0
5825557459,High Yeld Savings,861397.0
3462061993,High Yeld Savings,873927.0
7804099639,Stocks,821032.0
6272296217,High Yeld Savings,350672.0
5390075778,High Yeld Savings,306747.0
2154046675,Stocks,293588.0
7209511459,Stocks,311392.0
5198574873,High Yeld Savings,347619.0
7714811421,High Yeld Savings,747075.0
237003936,High Yeld Savings,709408.0
8729354378,Mutual Funds,465870.0
2043787506,High Yeld Savings,480896.0
259286186,Mutual Funds,692298.0
215642565,High Yeld Savings,795750.0
275495991,High Yeld Savings,142094.0
1321067067,Mutual Funds,587900.0
284881719,Mutual Funds,506754.0
1151154284,,947383.0
5634964580,High Yeld Savings,99963.0
6469161549,High Yeld Savings,594168.0
145734467,High Yeld Savings,119128.0
6158267753,High Yeld Savings,905954.0
7707360359,High Yeld Savings,349895.0
68085317,Stocks,816633.0
3921726374,Stocks,360563.0
1579219602,Stocks,22805.0
153536653,Stocks,236232.0
1168928123,High Yeld Savings,777219.0
1161824539,High Yeld Savings,80885.0
6153976174,High Yeld Savings,394431.0
5610633967,Mutual Funds,371433.0
6445600108,Stocks,941717.0
4134296921,Stocks,180648.0
4110989535,High Yeld Savings,118259.0
77178840,High Yeld Savings,953599.0
7857123797,Stocks,603173.0
860656464,Bonds,930371.0
5130747257,High Yeld Savings,939909.0
4968123846,High Yeld Savings,875567.0
5496591559,High Yeld Savings,20271.0
5099341757,Mutual Funds,85403.0
8692141169,High Yeld Savings,525040.0
4346643569,High Yeld Savings,549090.0
3342181616,Stocks,874777.0
5020927929,Stocks,955229.0
6847264738,Mutual Funds,759947.0
4085800195,High Yeld Savings,667070.0
9793027956,High Yeld Savings,301095.0
9170886561,Stocks,85453.0
1626306520,Stocks,902651.0
4827968251,High Yeld Savings,982229.0
7907187614,Stocks,419532.0
6314386523,Stocks,579063.0
7648869912,Mutual Funds,914823.0
1179867401,High Yeld Savings,922361.0
6042661585,Mutual Funds,891720.0
8932978396,High Yeld Savings,401161.0
2427154558,High Yeld Savings,719602.0
7364377925,Mutual Funds,286112.0
4272009057,High Yeld Savings,832752.0
4746900639,High Yeld Savings,369018.0
60044281,Stocks,269652.0
8004189754,Stocks,66117.0
6105448715,Mutual Funds,604076.0
1147253225,Bonds,692629.0
8637916678,,945442.0
8069926333,High Yeld Savings,1036.0
2512258233,Stocks,968778.0
9963506904,High Yeld Savings,246006.0
9425665487,High Yeld Savings,943528.0
9882461519,High Yeld Savings,785966.0
4352925380,High Yeld Savings,557836.0
5125805260,Bonds,191126.0
9525203508,High Yeld Savings,643579.0
4636132074,High Yeld Savings,354605.0
5947888707,High Yeld Savings,99135.0
3688584774,High Yeld Savings,858380.0
8550267850,High Yeld Savings,21230.0
2333948313,High Yeld Savings,153619.0
846453784,High Yeld Savings,930154.0
6051679690,High Yeld Savings,645076.0
4093761117,High Yeld Savings,583034.0
1638804393,High Yeld Savings,139429.0
32825923,Mutual Funds,585640.0
9882521055,Stocks,570266.0
8480995325,Stocks,86720.0
9334375657,High Yeld Savings,321482.0
9984003829,Bonds,116466.0
538859579,High Yeld Savings,602492.0
8327462459,High Yeld Savings,451841.0
8121121864,High Yeld Savings,806786.0
6309622066,Bonds,952431.0
9591703097,High Yeld Savings,68719.0
2977354966,High Yeld Savings,139911.0
5036242992,High Yeld Savings,761384.0
9632099313,Bonds,501092.0
9810795194,Bonds,196719.0
4371181381,Mutual Funds,863937.0
5710870605,High Yeld Savings,965108.0
4983873235,High Yeld Savings,145593.0
7482274339,Stocks,503339.0
2947303589,High Yeld Savings,130365.0
7551868417,Mutual Funds,808889.0
3490218548,Stocks,873541.0
839647305,Stocks,551514.0
2465732956,High Yeld Savings,274510.0
8822249499,Bonds,980664.0
9383417896,Stocks,403075.0
1389983032,Bonds,228896.0
6751547861,High Yeld Savings,617197.0
1541751695,Bonds,983519.0
924495471,Mutual Funds,646544.0
6274474104,Mutual Funds,20895.0
7127951477,High Yeld Savings,34742.0
8616587168,High Yeld Savings,279518.0
906905583,Bonds,264705.0
9040470146,Stocks,718826.0
6124043832,Stocks,686112.0
2054964531,High Yeld Savings,925735.0
7698351615,High Yeld Savings,884409.0
7840442285,Mutual Funds,500601.0
1107321152,High Yeld Savings,354152.0
1788261418,High Yeld Savings,588337.0
9780094812,Mutual Funds,635077.0
6443180554,High Yeld Savings,294728.0
8727909745,Bonds,445602.0
853547426,Mutual Funds,369034.0
4237950516,Bonds,946436.0
5572955167,High Yeld Savings,996852.0
5791417929,High Yeld Savings,67108.0
477296077,High Yeld Savings,522820.0
6426423229,High Yeld Savings,72966.0
6550088456,High Yeld Savings,545900.0
9688954495,Stocks,851393.0
957465962,Bonds,253330.0
7483073390,High Yeld Savings,53817.0
9558368973,High Yeld Savings,133667.0
7710053420,High Yeld Savings,426001.0
6743015477,High Yeld Savings,180763.0
8093292670,High Yeld Savings,121297.0
2022301016,High Yeld Savings,58554.0
3615760335,High Yeld Savings,180404.0
2249635763,Bonds,573602.0
1095282314,Stocks,519834.0
7353446327,High Yeld Savings,529063.0
819628407,Stocks,600485.0
4567936115,High Yeld Savings,899235.0
1639767424,High Yeld Savings,783824.0
8273672793,Mutual Funds,264158.0
5536251046,High Yeld Savings,469301.0
6951613985,Mutual Funds,513680.0
8441029546,High Yeld Savings,480830.0
7462128682,High Yeld Savings,969027.0
8836822939,Mutual Funds,880120.0
6552880993,,960356.0
7946256699,Bonds,830496.0
900897593,High Yeld Savings,158346.0
4181782328,High Yeld Savings,195088.0
1468362995,Stocks,813058.0
386801516,High Yeld Savings,902823.0
9315512595,Mutual Funds,564164.0
4482159860,Mutual Funds,86735.0
2789502037,High Yeld Savings,745962.0
146672963,Bonds,695783.0
3206555060,Bonds,794458.0
305213186,High Yeld Savings,605097.0
9047714147,Mutual Funds,60716.0
6087091940,High Yeld Savings,232468.0
3311962295,High Yeld Savings,998200.0
6541800970,Stocks,659285.0
7272476554,Bonds,323196.0
6809127107,High Yeld Savings,202802.0
8801472963,Stocks,654738.0
6322781656,Mutual Funds,356070.0
5862689043,Bonds,234830.0
3493381565,High Yeld Savings,560349.0
8394587823,Bonds,648189.0
9813798920,High Yeld Savings,567208.0
1571510272,High Yeld Savings,715278.0
5680915720,High Yeld Savings,73151.0
4762908348,High Yeld Savings,963780.0
3091206779,High Yeld Savings,663201.0
6945111624,Stocks,898220.0
3002359897,Stocks,137282.0
9827610726,High Yeld Savings,118124.0
2250409472,Mutual Funds,947529.0
3107820034,Mutual Funds,15767.0
9277595615,High Yeld Savings,357225.0
5013252975,High Yeld Savings,523726.0
2980160829,High Yeld Savings,315485.0
4968123846,High Yeld Savings,946751.0
3514773719,Bonds,762268.0
4215085386,High Yeld Savings,969224.0
5104860321,High Yeld Savings,150574.0
4793956579,Bonds,997698.0
7217313165,High Yeld Savings,173260.0
9933401678,Stocks,445702.0
9232111695,High Yeld Savings,677434.0
7393139053,High Yeld Savings,838313.0
926077799,Stocks,376367.0
4866216207,Stocks,188184.0
1154156954,Bonds,358030.0
7717832961,Stocks,244139.0
5157537965,High Yeld Savings,257281.0
2217517847,High Yeld Savings,933463.0
4086868690,Mutual Funds,689082.0
5799995989,Stocks,560309.0
7980884033,Stocks,552320.0
8468826046,Mutual Funds,147745.0
2337054346,High Yeld Savings,428070.0
2238724294,Bonds,88646.0
8623384464,Bonds,422514.0
3997093676,High Yeld Savings,266143.0
1095648511,Mutual Funds,30778.0
4579414727,Stocks,966805.0
4464292041,Bonds,28049.0
3644551588,Bonds,339130.0
1979080144,Stocks,163570.0
8041993877,Stocks,25614.0
1517364072,High Yeld Savings,760933.0
7137797972,Bonds,957177.0
2711116268,Stocks,364962.0
295151542,Bonds,5686.0
9757278670,Mutual Funds,498074.0
4059549086,Stocks,196251.0
9465984936,High Yeld Savings,546777.0
1847099779,High Yeld Savings,275684.0
5759606294,High Yeld Savings,725804.0
8481401703,High Yeld Savings,756157.0
7579383197,Mutual Funds,762883.0
5126976253,Stocks,929731.0
4332410472,High Yeld Savings,888854.0
437656612,Stocks,528193.0
5925996933,High Yeld Savings,766745.0
3665988682,Mutual Funds,30419.0
7638003575,Stocks,130734.0
4872241354,High Yeld Savings,590687.0
5272442806,High Yeld Savings,765887.0
410364138,High Yeld Savings,295574.0
4096085191,High Yeld Savings,307630.0
6004386257,High Yeld Savings,725880.0
3417467246,Stocks,265886.0
630987294,Stocks,723319.0
2354882628,Bonds,723340.0
2627535258,Mutual Funds,813802.0
110088846,High Yeld Savings,332300.0
2834518085,High Yeld Savings,520865.0
7708730014,Mutual Funds,335221.0
884424995,Stocks,402178.0
741415841,High Yeld Savings,427818.0
9686175912,Bonds,523945.0
369828487,High Yeld Savings,351066.0
8672904369,High Yeld Savings,508159.0
9157551518,Mutual Funds,824272.0
8581846098,High Yeld Savings,614147.0
6797943742,Bonds,683546.0
9508308098,High Yeld Savings,201346.0
6359610535,Stocks,141393.0
643610418,High Yeld Savings,648236.0
3155151488,Bonds,426095.0
365169637,Stocks,497650.0
